# offset	name	note — GENERATED by tools/align_gpt.py from the Google Product Taxonomy; do not edit (hand names go in names.tsv, sense picks in gpt-picks.tsv)
04331892	straight-pin	gpt: straight pin — pin consisting of a short straight stiff piece of wire with a pointed end
04332243	strainer	gpt: strainer — a filter to retain larger pieces while smaller pieces and liquids pass through
04336792	stretcher	gpt: stretcher — a litter for transporting people who are ill or wounded or dead
04345458	stuffing	gpt: stuffing — padding put in mattresses and cushions and upholstered furniture
04346157	stun-gun	gpt: stun gun — a weapon designed to disable a victim temporarily by delivering a nonlethal high-voltage e
04350581	sugar-bowl	gpt: sugar bowl — a dish in which sugar is served
04355338	sundial	gpt: sundial — timepiece that indicates the daylight hours by the shadow that the gnomon casts on a calib
04356056	sunglasses	gpt: sunglasses — spectacles that are darkened or polarized to protect the eyes from the glare of the sun
04357314	sunscreen	gpt: sunscreen — a cream spread on the skin
04363559	surfboard	gpt: surfboard — a narrow buoyant board for riding surf
04364160	surge-suppressor	gpt: surge suppressor — electrical device inserted in a power line to protect equipment from sudden fluctuations i
04367205	suture	gpt: suture — thread of catgut or silk or wire used by surgeons to stitch tissues together
04367480	mop	gpt: mop — cleaning implement consisting of absorbent material fastened to a handle
04371225	swimming-pool	gpt: swimming pool — pool that provides a facility for swimming
04371563	swimwear	gpt: swimwear — tight fitting garment worn for swimming
04373563	swivel	gpt: swivel — a coupling (as in a chain) that has one end that turns on a headed pin
04376876	syringe	gpt: syringe — a medical instrument used to inject or withdraw fluids
04379243	table.gpt	gpt: table — a piece of furniture having a smooth flat top that is usually supported by one or more ver
04380143	tablecloth	gpt: tablecloth — a covering spread over a dining table
04380346	table-knife	gpt: table knife — a knife used for eating at dining table
04380916	table-saw	gpt: table saw — a circular saw mounted under a table or bench so that the blade of the saw projects up thr
04381994	tableware	gpt: tableware — articles for use at the table (dishes and silverware and glassware)
04383130	tack	gpt: tack — a short nail with a sharp point and a large head
04387400	tambourine	gpt: tambourine — a shallow drum with a single drumhead and with metallic disks in the sides
04388162	tampon	gpt: tampon — plug of cotton or other absorbent material
04388743	storage-tank	gpt: storage tank; tank — a large (usually metallic) vessel for holding gases or liquids
04392764	tape-drive	gpt: tape drive — a mechanism that transports magnetic tape across the read/write heads of a tape playback/r
04395024	tarp	gpt: tarp — waterproofed canvas
04395201	tassel	gpt: tassel — adornment consisting of a bunch of cords fastened at one end
04397860	tea-maker	gpt: tea maker — a covered spoon with perforations
04398309	tea-set	gpt: tea set — a set of china or silverware for serving tea
04399537	golf-tee	gpt: golf tee — a short peg put into the ground to hold a golf ball off the ground
04403638	telescope	gpt: telescope — a magnifier of images of distant objects
04409515	tennis-ball	gpt: tennis ball — ball about the size of a fist used in playing tennis
04409806	tennis-racquet	gpt: tennis racquet — a racket used to play tennis
04410086	tom-tom	gpt: tom-tom — any of various drums with small heads
04415921	test-tube	gpt: test tube — glass tube closed at one end
04419073	theodolite	gpt: theodolite — a surveying instrument for measuring horizontal and vertical angles, consisting of a small
04420720	thermocouple	gpt: thermocouple — a kind of thermometer consisting of two wires of different metals that are joined at both 
04422566	thermopile	gpt: thermopile — a kind of thermometer for measuring heat radiation
04422875	thermostat	gpt: thermostat — a regulator for automatically regulating temperature by starting or stopping the supply of
04423845	thimble	gpt: thimble — a small metal cap to protect the finger while sewing
04430364	throw-pillow	gpt: throw pillow — a small cushion that is used for decorative purposes
04431745	pushpin	gpt: pushpin — a tack for attaching papers to a bulletin board or drawing board
04432203	tiara	gpt: tiara — a jeweled headdress worn by women on formal occasions
04433800	tie-clip	gpt: tie clip — a piece of jewelry that holds a man's tie in place
04442312	toaster	gpt: toaster — a kitchen appliance (usually electric) for toasting bread
04442441	toaster-oven	gpt: toaster oven — kitchen appliance consisting of a small electric oven for toasting or warming food
04446521	toilet	gpt: toilet — a plumbing fixture for defecation and urination
04450749	tongs	gpt: tongs — any of various devices for taking hold of objects
04451318	tongue-depressor	gpt: tongue depressor — a thin depressor used to press the tongue down during an examination of the mouth and thro
04452528	tool-bag	gpt: tool bag — a bag in which tools are carried
04452615	tool-cabinet	gpt: tool cabinet — a box or chest or cabinet for holding hand tools
04453156	toothbrush	gpt: toothbrush — small brush
04453298	toothpaste	gpt: toothpaste — a dentifrice in the form of a paste
04453390	toothpick	gpt: toothpick — pick consisting of a small strip of wood or plastic
04459773	towel-rack	gpt: towel rack — a rack consisting of one or more bars on which towels can be hung
04462011	toy-chest	gpt: toy chest — chest for storage of toys
04464615	trackball	gpt: trackball — an electronic device consisting of a rotatable ball in a housing
04465501	tractor	gpt: tractor — a wheeled vehicle with large wheels
04468707	train-set	gpt: train set — a toy consisting of small models of railroad trains and the track for them to run on
04469514	trampoline	gpt: trampoline — gymnastic apparatus consisting of a strong canvas sheet attached with springs to a metal f
04470953	transducer	gpt: transducer — an electrical device that converts one form of energy into another
04471632	transistor	gpt: transistor — a semiconductor device capable of amplification
04477387	treadmill	gpt: treadmill — an exercise device consisting of an endless belt on which a person can walk or jog without
04482393	tricycle	gpt: tricycle — a vehicle with three wheels that is moved by foot pedals
04484160	trim	gpt: trim — a decoration or adornment on a garment
04485082	tripod	gpt: tripod — a three-legged rack used for support
04486213	trivet	gpt: trivet — a stand with short feet used under a hot dish on a table
04487394	trombone	gpt: trombone — a brass instrument consisting of a long tube whose length can be varied by a U-shaped slid
04491769	trunk	gpt: trunk — luggage consisting of a large strong case used when traveling or for storage
04493505	tubing	gpt: tube — conduit consisting of a long hollow object (usually cylindrical) used to hold and conduct 
04496872	tumbler	gpt: tumbler — a glass with a flat bottom but no handle or stem
04498389	turban	gpt: turban — a traditional Muslim headdress consisting of a long scarf wrapped around the head
04499062	tureen	gpt: tureen — large deep serving dish with a cover
04501550	turntable	gpt: turntable — a circular horizontal platform that rotates a phonograph record while it is being played
04505036	typewriter	gpt: typewriter — hand-operated character printer for printing written messages one character at a time
04508949	underwear	gpt: underwear — undergarment worn next to the skin and under the outer garments
04509417	unicycle	gpt: unicycle — a vehicle with a single wheel that is driven by pedals
04515991	urinal	gpt: urinal — a plumbing fixture (usually attached to the wall) used by men to urinate
04516672	utensil	gpt: utensil — an implement for practical use (especially in a household)
04516874	utility	gpt: utility — a facility composed of one or more pieces of equipment connected to or part of a structure
04520962	vaporizer	gpt: vaporizer — a device that puts out a substance in the form of a vapor (especially for medicinal inhala
04521987	varnish	gpt: varnish — a coating that provides a hard, lustrous, transparent finish to a surface
04522168	vase	gpt: vase — an open jar of glass or porcelain used as an ornament or to hold flowers
04524142	vaulting-horse	gpt: vaulting horse — a gymnastic horse without pommels and with one end elongated
04525305	vending-machine	gpt: vending machine — a slot machine for selling goods
04526241	vent	gpt: vent — a hole for the escape of gas or air
04531873	vest	gpt: vest — a man's sleeveless garment worn underneath a coat
04533802	vcr	gpt: vcr — a magnetic tape recorder for recording (and playing back) TV programs
04533946	dvd	gpt: dvd — a digital recording (as of a movie) on an optical disk that can be played on a computer or
04536335	viola	gpt: viola — a bowed stringed instrument slightly larger than a violin, tuned a fifth lower
04536866	violin	gpt: violin — bowed stringed instrument that is the highest member of the violin family
04538552	vise	gpt: vise — a holding device attached to a workbench
04540053	volleyball	gpt: volleyball — an inflated ball used in playing volleyball
04540255	volleyball-net	gpt: volleyball net — the high net that separates the two teams and over which the volleyball must pass
04542715	waders	gpt: waders — waterproof hip boots (sometimes extending to the chest) worn by anglers
04542943	waffle-iron	gpt: waffle iron — a kitchen appliance for baking waffles
04543509	coaster-wagon	gpt: wagon — a child's four-wheeled toy cart sometimes used for coasting
04544626	wakeboard	gpt: wakeboard — a buoyant board (resembling a surfboard) that is used to ride over water while being pulle
04545305	walker	gpt: walker — an enclosing framework on casters or wheels
04546194	walking-stick	gpt: walking stick — a stick carried in the hand for support in walking
04547991	drywall	gpt: drywall — a wide flat board used to cover walls or partitions
04548280	wall-clock	gpt: wall clock — a clock mounted on a wall
04548362	wallet	gpt: wallet — a pocket-size case for holding papers and paper money
04548613	wall-plate	gpt: wall plate — plate (a timber along the top of a wall) to support the ends of joists, etc., and distribu
04550184	closet	gpt: wardrobe — a tall piece of furniture that provides storage space for clothes
04554523	washcloth	gpt: washcloth — bath linen consisting of a piece of cloth used to wash the face and body
04554684	washer	gpt: washer; washing machine — a home appliance for washing clothes and linens automatically
04555700	wastebasket	gpt: wastebasket — a container with an open top
04557648	water-bottle	gpt: water bottle — a bottle for holding water
04559166	water-cooler	gpt: water cooler — a device for cooling and dispensing drinking water
04559620	water-filter	gpt: water filter — a filter to remove impurities from the water supply
04560113	water-heater	gpt: water heater — a heater and storage tank to supply heated water
04560292	watering-can	gpt: watering can — a container with a handle and a spout with a perforated nozzle
04562262	water-ski	gpt: water ski — broad ski for skimming over water towed by a speedboat
04567870	weather-stripping	gpt: weather stripping — a narrow strip of material to cover the joint of a door or window to exclude the cold
04568069	weather-vane	gpt: weather vane — mechanical device attached to an elevated structure
04569063	webcam	gpt: webcam — a digital camera designed to take digital photographs and transmit them over the internet
04571292	free-weight	gpt: free weight; weight — sports equipment used in calisthenic exercises and weightlifting
04576002	wheelchair	gpt: wheelchair — a movable chair mounted on large wheels
04578934	whisk	gpt: whisk — a mixer incorporating a coil of wires
04581829	wick	gpt: wick — a loosely woven cord (in a candle or oil lamp) that draws fuel by capillary action up into
04584207	wig	gpt: wig — hairpiece covering the head and made of real or synthetic hair
04585745	winch	gpt: winch — lifting device consisting of a horizontal cylinder turned by a crank on which a cable or r
04586072	windbreak	gpt: windbreak — hedge or fence of trees designed to lessen the force of the wind and reduce erosion
04586225	wind-chime	gpt: wind chime — a decorative arrangement of pieces of metal or glass or pottery that hang together loosely
04587648	window.gpt	gpt: window — a framework of wood or metal that contains a glass windowpane and is built into a wall or 
04589190	window-blind	gpt: window blind — a blind for privacy or to keep out light
04589593	window-frame	gpt: window frame — the framework that supports a window
04589890	window-screen	gpt: window screen — screen to keep insects from entering a building through the open window
04594489	conducting-wire	gpt: wire — a metal conductor that carries electricity over a distance
04596742	wok	gpt: wok — pan with a convex bottom
04598582	woodwind	gpt: woodwind — any wind instrument other than the brass instruments
04603399	workstation	gpt: workstation — a desktop digital computer that is conventionally considered to be more powerful than a mi
04605726	wrap	gpt: wrap — the covering (usually paper or cellophane) in which something is wrapped
04606014	garland	gpt: garland; wreath — flower arrangement consisting of a circular band of foliage or flowers for ornamental purp
04606574	wrench	gpt: wrench — a hand tool that is used to hold or twist a nut or bolt
04607398	wristband	gpt: wristband — band consisting of a part of a sleeve that covers the wrist
04613555	yo-yo	gpt: yo-yo — a toy consisting of a spool that is reeled up and down on a string by motions of the hand
05404336	seminal-fluid	gpt: seed — the thick white fluid containing spermatozoa that is ejaculated by the male genital tract
06272290	telephony	gpt: telephony — transmitting speech at a distance
06573600	compiler	gpt: compiler — (computer science) a program that decodes instructions written in a higher order language 
06595351	mag	gpt: magazine — a periodic publication containing pictures and stories and articles of interest to those w
07567139	food-coloring	gpt: food coloring — a digestible substance used to give color to food
07567707	meal.gpt	gpt: meal — coarsely ground foodstuff
07573103	canned-meat	gpt: canned meat — meat preserved in a can or tin
07580053	side-dish	gpt: side dish — a dish that is served with, but is subordinate to, a main course
07582609	dip	gpt: dip — tasty mixture or liquid into which bite-sized foods are dipped
07582892	cheese-dip	gpt: cheese dip — a dip made of cheeses
07583066	guacamole	gpt: guacamole — a dip made of mashed avocado mixed with chopped onions and other seasonings
07584593	broth	gpt: broth — a thin soup of meat or fish or vegetable stock
07597365	candy	gpt: candy — a rich sweet made of flavored sugar and often combined with fruit or nuts
07602279	baking-chocolate	gpt: baking chocolate — pure unsweetened chocolate used in baking and icings and sauces and candy
07605474	fudge	gpt: fudge — soft creamy candy
07608098	marshmallow	gpt: marshmallow — spongy confection made of gelatin and sugar and corn syrup and dusted with powdered sugar
07611358	frozen-dessert	gpt: frozen dessert — any of various desserts prepared by freezing
07616046	frozen-yogurt	gpt: frozen yogurt — a soft frozen dessert of sweetened flavored yogurt
07620822	icing	gpt: icing — a flavored sugar topping used to coat and decorate cakes
07621388	whipped-cream	gpt: whipped cream — cream that has been beaten until light and fluffy
07622708	pastry	gpt: pastry — any of various baked foods made of dough or batter
07623136	pastry-dough	gpt: pastry dough — a dough of flour and water and shortening
07623263	pie-crust	gpt: pie crust — pastry used to hold pie fillings
07623664	tart	gpt: tart — a pastry cup with a filling of fruit or custard and no top crust
07630512	coffee-cake	gpt: coffee cake — a cake or sweet bread usually served with coffee
07631023	cupcake	gpt: cupcake — small cake baked in a muffin tin
07639069	donut	gpt: donut — a small ring-shaped friedcake
07641699	waffle	gpt: waffle — pancake batter baked in a waffle iron
07642742	apple-butter	gpt: apple butter — thick dark spicy puree of apples
07643306	jelly.gpt	gpt: jelly — a preserve made of the jelled juice of fruit
07664770	jerky	gpt: jerky — meat (especially beef) cut in strips and dried in the sun
07672421	lard	gpt: lard — soft white semisolid fat obtained by rendering the fatty tissue of the hog
07672914	margarine	gpt: margarine — a spread made chiefly from vegetable oils and used as a substitute for butter
07673145	cooking-oil	gpt: cooking oil — any of numerous vegetable oils used in cooking
07680517	breadstick	gpt: breadstick — a crisp stick-shaped roll
07681926	cracker	gpt: cracker — a thin crisp wafer made of flour and water with or without leavening and shortening
07682197	crouton	gpt: crouton — a small piece of toasted or fried bread
07690273	muffin	gpt: muffin — a sweet quick bread baked in a cup-shaped pan
07690892	scone	gpt: scone — small biscuit (rich with cream and eggs) cut into diamonds or sticks and baked in an oven 
07693725	bagel	gpt: bagel — (Yiddish) glazed yeast-raised doughnut-shaped roll with hard crust
07695742	pretzel	gpt: pretzel — glazed and salted cracker typically in the shape of a loose knot
07698915	pasta	gpt: pasta — shaped and dried dough made from flour and water and sometimes egg
07701597	couscous	gpt: couscous — a pasta made in northern Africa of crushed and steamed semolina
07703177	hot-cereal	gpt: hot cereal — a cereal that is served hot
07704994	granola	gpt: granola — cereal made of especially rolled oats with dried fruits and nuts and honey or brown sugar
07705137	granola-bar	gpt: granola bar — cookie bar made of granola
07709333	greens	gpt: greens — any of various leafy plants or their leaves and stems eaten as vegetables
07709881	tofu	gpt: tofu — cheeselike food made of curdled soybean milk
07710616	white-potato	gpt: potato — an edible tuber native to South America
07711907	yam	gpt: yam — edible tuberous root of various yam plants of the genus Dioscorea grown in the tropics wor
07712063	sweet-potato	gpt: sweet potato — the edible tuberous root of the sweet potato vine which is grown widely in warm regions of
07712382	snack-food	gpt: snack food — food for light meals or for eating between meals
07713074	eggplant	gpt: eggplant — egg-shaped vegetable having a shiny skin typically dark purple but occasionally white or y
07713267	rhubarb	gpt: rhubarb — long pinkish sour leafstalks usually eaten cooked and sweetened
07713895	cabbage	gpt: cabbage — any of various types of cabbage
07714078	kale	gpt: kale — coarse curly-leafed cabbage
07714448	bok-choy	gpt: bok choy — elongated head of dark green leaves on thick white stalks
07715103	cauliflower	gpt: cauliflower — compact head of white undeveloped flowers
07718747	artichoke	gpt: artichoke — a thistlelike flower head with edible fleshy leaves and heart
07719058	sunchoke	gpt: sunchoke — sunflower tuber eaten raw or boiled or sliced thin and fried as Saratoga chips
07719213	asparagus	gpt: asparagus — edible young shoots of the asparagus plant
07719437	sprout	gpt: sprout — a newly grown bud (especially from a germinating seed)
07719839	beet	gpt: beet — round red root vegetable
07720277	chard	gpt: chard — long succulent whitish stalks with large green leaves
07720442	pepper.gpt	gpt: pepper — sweet and hot varieties of fruits of plants of the genus Capsicum
07723039	leek	gpt: leek — related to onions
07723177	shallot	gpt: shallot — small mild-flavored onion-like or garlic-like clustered bulbs used for seasoning
07723559	lettuce	gpt: lettuce — leaves of any of various plants of Lactuca sativa
07725376	pea	gpt: pea — seed of a pea plant used for food
07730033	cardoon	gpt: cardoon — only parts eaten are roots and especially stalks (blanched and used as celery)
07730406	celery	gpt: celery — stalks eaten raw or cooked or used as seasoning
07730708	celery-root	gpt: celery root — thickened edible aromatic root of a variety of celery plant
07730855	chicory	gpt: chicory — crisp spiky leaves with somewhat bitter taste
07732636	popcorn	gpt: popcorn — small kernels of corn exploded by heat
07732904	watercress	gpt: watercress — cresses that grow in clear ponds and streams
07733394	okra	gpt: okra — long mucilaginous green pods
07733567	kohlrabi	gpt: kohlrabi — fleshy turnip-shaped edible stem of the kohlrabi plant
07735404	parsnip	gpt: parsnip — whitish edible root
07735687	radish	gpt: radish — pungent fleshy edible root
07735803	turnip	gpt: turnip — root of any of several members of the mustard family
07736087	rutabaga	gpt: rutabaga — the large yellow root of a rutabaga plant used as food
07736813	taro-root	gpt: taro root — tropical starchy tuberous root
07746186	persimmon	gpt: persimmon — orange fruit resembling a plum
07747055	citrus-fruit	gpt: citrus fruit — any of numerous fruits of the genus Citrus having thick rind and juicy pulp
07748574	tangelo	gpt: tangelo — large sweet juicy hybrid between tangerine and grapefruit having a thick wrinkled skin
07749446	kumquat	gpt: kumquat — small oval citrus fruit with thin sweet rind and very acid pulp
07749731	lime	gpt: lime — the green acidic fruit of any of various lime trees
07749969	grapefruit	gpt: grapefruit — large yellow fruit with somewhat acid juicy pulp
07750872	apricot	gpt: apricot — downy yellow to rosy-colored fruit resembling a small peach
07751004	peach	gpt: peach — downy juicy fruit with sweet yellowish or whitish flesh
07751148	nectarine	gpt: nectarine — a variety or mutation of the peach that has a smooth skin
07751280	pitahaya	gpt: pitahaya — highly colored edible fruit of pitahaya cactus having bright red juice
07751451	plum	gpt: plum — any of numerous varieties of small to medium-sized round or oval fruit having a smooth ski
07752377	dried-fruit	gpt: dried fruit — fruit preserved by drying
07753275	pineapple	gpt: pineapple — large sweet fleshy tropical fruit with a terminal tuft of stiff leaves
07753743	passion-fruit	gpt: passion fruit — egg-shaped tropical fruit of certain passionflower vines
07754451	breadfruit	gpt: breadfruit — a large round seedless or seeded fruit with a texture like bread
07755411	melon	gpt: melon — any of numerous fruits of the gourd family having a hard rind and sweet juicy flesh
07758680	grape	gpt: grape — any of various juicy fruit of the genus Vitis with green or purple skins
07761141	cherimoya	gpt: cherimoya — large tropical fruit with leathery skin and soft pulp
07761309	soursop	gpt: soursop — large spiny tropical fruit with tart pulp related to custard apples
07761611	sugar-apple	gpt: sugar apple — sweet pulpy tropical fruit with thick scaly rind and shiny black seeds
07762244	papaya	gpt: papaya — large oval melon-like tropical fruit with yellowish flesh
07763107	feijoa	gpt: feijoa — dark-green kiwi-sized tropical fruit with white flesh
07763792	loquat	gpt: loquat — yellow olive-sized semitropical fruit with a large free stone and relatively little flesh
07763987	mangosteen	gpt: mangosteen — two- to three-inch tropical fruit with juicy flesh suggestive of both peaches and pineappl
07764155	mango	gpt: mango — large oval tropical fruit having smooth skin, juicy aromatic pulp, and a large hairy seed
07764486	sapote	gpt: sapote — brown oval fruit flesh makes excellent sherbet
07764630	tamarindo	gpt: tamarindo — large tropical seed pod with very tangy pulp that is eaten fresh or cooked with rice and f
07764847	avocado	gpt: avocado — a pear-shaped tropical fruit with green or blackish skin and rich yellowish pulp enclosing
07765361	guava	gpt: guava — tropical fruit having yellow skin and pink pulp
07766173	lychee	gpt: lychee — Chinese fruit having a thin brittle shell enclosing a sweet jellylike pulp and a single se
07766530	mamey	gpt: mamey — globular or ovoid tropical fruit with thick russet leathery rind and juicy yellow or reddi
07767344	olive	gpt: olive — one-seeded fruit of the European olive tree usually pickled and used as a relish
07767847	pear	gpt: pear — sweet juicy gritty-textured fruit available in many varieties
07768590	plumcot	gpt: plumcot — hybrid between plum and apricot
07768694	pomegranate	gpt: pomegranate — large globular fruit having many seeds with juicy red pulp in a tough brownish-red rind
07769584	quince	gpt: quince — aromatic acid-tasting pear-shaped fruit used in preserves
07769731	rambutan	gpt: rambutan — pleasantly acid bright red oval Malayan fruit covered with soft spines
07773238	coconut	gpt: coconut — the edible white meat of a coconut
07776866	seafood	gpt: seafood — edible fish (broadly including freshwater fish) or shellfish or roe etc
07802963	millet	gpt: millet — small seed of any of various annual cereal grasses especially Setaria italica
07803093	barley	gpt: barley — a grain of barley
07803310	buckwheat	gpt: buckwheat — grain ground into flour
07803545	wheat-berry	gpt: wheat — grains of common wheat
07805594	bird-food	gpt: bird food — food given to birds
07805966	dog-food	gpt: dog food — food prepared for dogs
07806043	cat-food	gpt: cat food — food prepared for cats
07809096	fixings	gpt: ingredient — food that is a component of a mixture in cooking
07809368	seasoning	gpt: seasoning — something added to food primarily for the savor it imparts
07816398	borage	gpt: borage — an herb whose leaves are used to flavor sauces and punches
07819480	mustard	gpt: mustard — pungent powder or paste prepared from ground mustard seeds
07822053	caper	gpt: caper — pickled flower buds used as a pungent relish in various dishes and sauces
07822197	ketchup	gpt: ketchup — thick spicy sauce made from tomatoes
07823105	chutney	gpt: chutney — a spicy condiment made of chopped fruits or vegetables cooked in vinegar and sugar with gi
07823460	salsa	gpt: salsa — spicy sauce of tomatoes and onions and chili peppers to accompany Mexican foods
07824502	marinade	gpt: marinade — mixtures of vinegar or wine and oil with various spices and seasonings
07825972	soy-sauce	gpt: soy sauce — thin sauce made of fermented soy beans
07826250	tomato-paste	gpt: tomato paste — thick concentrated tomato puree
07828378	msg	gpt: msg — white crystalline compound used as a food additive to enhance flavor
07828987	vinegar	gpt: vinegar — sour-tasting liquid produced usually by oxidation of the alcohol in wine or cider and used
07830593	hot-sauce	gpt: hot sauce — a pungent peppery sauce
07830841	horseradish-sauce	gpt: horseradish sauce — creamy white sauce with horseradish and mustard
07831450	tartar-sauce	gpt: tartar sauce — mayonnaise with chopped pickles and sometimes capers and shallots and parsley and hard-coo
07832902	salad-dressing	gpt: salad dressing — savory dressings for salads
07834507	mayonnaise	gpt: mayonnaise — egg yolks and oil and vinegar
07837110	cocktail-sauce	gpt: cocktail sauce — usually catsup with horseradish and lemon juice
07837545	cream-sauce	gpt: cream sauce — white sauce made with cream
07838073	gravy	gpt: gravy — a sauce made by adding stock, flour, or other ingredients to the juice and fat that drips 
07838233	pasta-sauce	gpt: pasta sauce — any of numerous sauces for spaghetti or other kinds of pasta
07840395	curry-sauce	gpt: curry sauce — allemande sauce with curry powder and coconut milk instead of stock
07840520	worcestershire-sauce	gpt: worcestershire sauce — a savory sauce of vinegar and soy sauce and spices
07847047	buttermilk	gpt: buttermilk — residue from making butter from sour raw milk
07848093	sour-cream	gpt: sour cream — artificially soured light cream
07849336	yogurt	gpt: yogurt — a custard-like food made from curdled milk
07851298	cream-cheese	gpt: cream cheese — soft unripened cheese made of sweet milk and cream
07851767	cottage-cheese	gpt: cottage cheese — mild white cheese made from curds of soured skim milk
07855413	nut-butter	gpt: nut butter — ground nuts blended with a little butter
07857731	hummus	gpt: hummus — a thick spread made from mashed chickpeas, tahini, lemon juice and garlic
07858336	tapenade	gpt: tapenade — a spread consisting of capers and black olives and anchovies made into a puree with olive 
07858484	tahini	gpt: tahini — a thick Middle Eastern paste made from ground sesame seeds
07858595	sweetener	gpt: sweetener — something added to foods to make them taste sweeter
07859583	syrup	gpt: syrup — a thick sweet sticky liquid
07859951	molasses	gpt: molasses — thick dark syrup produced by boiling down juice from sugar cane
07860548	corn-syrup	gpt: corn syrup — syrup prepared from corn
07860805	batter	gpt: batter — a liquid or semiliquid mixture, as of flour, eggs, and milk, used in cooking
07880583	tortilla	gpt: tortilla — thin unleavened pancake made from cornmeal or wheat flour
07881310	tostada	gpt: tostada — a crisp flat tortilla
07889814	bitter	gpt: bitter — English term for a dry sharp-tasting ale with strong flavor of hops (usually on draft)
07901587	liquor	gpt: liquor; spirits — an alcoholic beverage that is distilled rather than fermented
07903208	brandy	gpt: brandy — distilled from wine or fermented fruit juice
07904395	gin	gpt: gin — strong liquor flavored with juniper berries
07905038	rum	gpt: rum — liquor distilled from fermented molasses
07905979	tequila	gpt: tequila — Mexican liquor made from fermented juices of an agave plant
07906111	vodka	gpt: vodka — unaged colorless liquor originating in Russia
07907429	rye	gpt: rye — whiskey distilled from rye or rye and malt
07907943	liqueur	gpt: liqueur — strong highly flavored sweet liquor usually drunk after a meal
07908411	absinthe	gpt: absinthe — strong green liqueur flavored with wormwood and anise
07921615	hard-cider	gpt: hard cider — alcoholic drink from fermented cider
07922764	hot-chocolate	gpt: hot chocolate — a beverage made from cocoa powder and milk and sugar
07925327	lime-juice	gpt: lime juice — usually freshly squeezed juice of limes
07932039	eggnog	gpt: eggnog — a punch made of sweetened milk or cream mixed with eggs and usually alcoholic liquor
07936015	spring-water	gpt: spring water — water from a spring
07936548	carbonated-water	gpt: carbonated water — effervescent beverage artificially charged with carbon dioxide
12167075	loofah	gpt: loofah — the dried fibrous part of the fruit of a plant of the genus Luffa
14597758	sponge	gpt: sponge — a porous mass of interlacing fibers that forms the internal skeleton of various marine ani
14687633	kerosene	gpt: kerosene — a flammable hydrocarbon oil used as fuel in lamps and heaters
14700438	pumice-stone	gpt: pumice stone — a light glass formed on the surface of some lavas
14702416	adhesive	gpt: adhesive — a substance that unites or bonds surfaces together
14705718	sealant	gpt: sealant — a kind of sealing material that is used to form a hard coating on a porous surface (as a c
14718822	solder	gpt: solder — an alloy (usually of lead and tin) used when melted to join two metal surfaces
14743582	ammonia	gpt: ammonia — a pungent gas compounded of nitrogen and hydrogen (NH3)
14775995	baking-soda	gpt: baking soda — a white soluble compound (NaHCO3) used in effervescent drinks and in baking powders and as
14786479	building-material	gpt: building material — material used for constructing buildings
14818101	compost	gpt: compost — a mixture of decaying vegetation and manure
14837258	distilled-water	gpt: distilled water — water that has been purified by distillation
14848642	mouthwash	gpt: mouthwash — a medicated solution used for gargling and rinsing the mouth
14848785	extract	gpt: extract; infusion — a solution obtained by steeping or soaking a substance (usually in water)
14849880	sandpaper	gpt: sandpaper — stiff paper coated with powdered emery or sand
14859344	fertilizer	gpt: fertilizer — any substance such as manure or a mixture of nitrates used to make soil more fertile
14860102	flux	gpt: flux — a substance added to molten metals to bond with impurities that can then be readily remove
14864259	facial-tissue	gpt: facial tissue — tissue paper suitable for use on the face
14891988	grout	gpt: grout — a thin mortar that can be poured and used to fill cracks in masonry or brickwork
14906850	herbicide	gpt: herbicide — a chemical agent that destroys plants or inhibits their growth
14918994	incense	gpt: incense — a substance that produces a fragrant odor when burned
14920388	repellent	gpt: repellent — a chemical substance that repels animals
14920844	insulation	gpt: insulation — a material that reduces or prevents the transmission of heat or sound or electricity
14944617	mace	gpt: mace — (trademark) a liquid that temporarily disables a person
14980215	pesticide	gpt: pesticide — a chemical used to kill pests (as rodents or insects)
14980910	petroleum-jelly	gpt: petroleum jelly — a semisolid mixture of hydrocarbons obtained from petroleum
14985383	dye	gpt: dye — a usually soluble substance for staining or coloring e.g. fabrics or hair
15039445	shake	gpt: shake — building material used as siding or roofing
15039568	shoe-polish	gpt: shoe polish — a substance used to produce a shiny protective surface on footwear
15041050	siding	gpt: siding — material applied to the outside of a building to make it weatherproof
15052970	stain	gpt: stain — (microscopy) a dye or other coloring material that is used in microscopy to make structure
15056112	water-softener	gpt: water softener — a substance (such as sodium chloride) that lessens the hardness of water by replacing calc
15075141	toilet-paper	gpt: toilet paper — a soft thin absorbent paper for use in toilets
15075867	toner	gpt: toner — a black or colored powder used in a printer to develop a xerographic image
15093938	wallpaper	gpt: wallpaper — a decorative paper for the walls of rooms
15094294	wax	gpt: wax — any of various substances of either mineral origin or plant or animal origin
15096661	wax-paper	gpt: wax paper — paper that has been waterproofed by treatment with wax or paraffin
